Latitude,Longitude,altitude (m),Injury.Severity,Aircraft.Damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.Flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.Phase.of.Flight,Amateur.Built,Total.Passengers
40.485,-78.725,650.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 34-220T,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,4,0,0,VMC,APPROACH,NO,4
27.924,-82.691,0.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA46,1,TURBO PROP,PART 91: GENERAL AVIATION,PERSONAL,0,1,0,0,VMC,TAKEOFF,NO,1
42.328,-72.611,37,NON-FATAL,SUBSTANTIAL,AIRPLANE,AVEKO SRO,VL-3C-1,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
30.699,-96.655,129.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,LUSCOMBE,8,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,APPROACH,NO,2
29.952,-81.979,59.3,FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M20C,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,1,0,0,0,IMC,GO-AROUND,NO,1
45.236,-93.986,311.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172N,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,LANDING,NO,3
41.696,-88.129,200.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182S,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
47.021,-102.81,782.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 12,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,1,1,0,VMC,TAKEOFF,NO,2
37.856,-94.001,282,NON-FATAL,SUBSTANTIAL,AIRPLANE,BELLANCA,8KCAB,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,LANDING,NO,3
32.817,-117.142,127.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172N,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,APPROACH,NO,1
39.566,-104.658,1874,NON-FATAL,SUBSTANTIAL,AIRPLANE,ERCOUPE,415 CD,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,MANEUVERING,NO,1
35.143,-118.441,1211.5,FATAL,DESTROYED,AIRPLANE,CESSNA,152,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,1,0,0,0,VMC,MANEUVERING,NO,1
34.096,-119.075,3,NON-FATAL,SUBSTANTIAL,AIRPLANE,QUICKSILVER,MXL SPORT,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,MANEUVERING,NO,1
34.871,-118.206,733.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,BOEING,A75N1(PT17),1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
27.983,-82.763,19.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,ROCKWELL INTERNATIONAL,112A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,APPROACH,NO,2
39.789,-121.853,63.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172M,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,2,0,VMC,CRUISE,NO,2
34.549,-78.777,36.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,APPROACH,NO,2
35.766,-80.966,287.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,B 55,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
26.248,-80.11,4.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
28.103,-80.645,7.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 28R,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
41.602,-109.118,1949.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,T207A,1,RECIPROCATING,PUBLIC AIRCRAFT,AERIAL OBSERVATION,0,2,2,0,VMC,LANDING,NO,4
25.908,-80.278,1.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172RG,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,APPROACH,NO,2
40.078,-83.068,271.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,TEXTRON AVIATION INC,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
32.114,-110.939,793.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182H,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,TAXI,NO,3
42.324,-88.08,236.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,T210N,1,RECIPROCATING,PART 91: GENERAL AVIATION,BUSINESS,0,0,0,1,IMC,APPROACH,NO,1
48.467,-122.418,27.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,STINSON,SR 5E,1,RECIPROCATING,PART 91: GENERAL AVIATION,POSITIONING,0,0,0,1,VMC,LANDING,NO,1
30.358,-85.796,19.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
-15.934,-50.14,495.2,NON-FATAL,DESTROYED,AIRPLANE,QUEST AIRCRAFT COMPANY LLC,KODIAC 100,1,TURBO PROP,"NON-U.S., NON-COMMERCIAL",UNKNOWN,0,1,3,0,UNK,TAKEOFF,NO,4
38.984,-76.566,15.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,SOCATA,TB200,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,MANEUVERING,NO,3
31.352,-92.44,37.1,FATAL,SUBSTANTIAL,AIRPLANE,TEMCO,GC 1B,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,1,0,0,0,VMC,MANEUVERING,NO,1
40.277,-74.813,57.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
32.822,-83.562,130.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,140,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
42.402,-88.632,277.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,170B,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
39.756,-82.657,259.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 28-180,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,APPROACH,NO,1
48.702,-116.243,536.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,MANEUVERING,NO,1
35.653,-85.916,317.4,FATAL,DESTROYED,AIRPLANE,PIPER,PA 32,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,IMC,GO-AROUND,NO,2
34.761,-106.745,1475.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY AIRCRAFT CORP.,M20K,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
39.084,-84.205,246.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,APPROACH,NO,1
35.654,-105.142,2091.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,SOCATA,TBM 850,1,TURBO PROP,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
32.666,-107.214,1259.8,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172N,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,4,0,0,0,VMC,TAKEOFF,NO,4
36.788,-98.671,441.4,FATAL,DESTROYED,AIRPLANE,BEECH,V35B,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,2,0,0,0,VMC,APPROACH,NO,2
42.594,-72.525,105.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,GREAT LAKES,2T1A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
34.264,-78.727,31.2,FATAL,SUBSTANTIAL,AIRPLANE,BEECH,35C33,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,1,0,1,0,VMC,APPROACH,NO,2
48.05,-122.797,30.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,140,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,TAKEOFF,NO,1
34.434,-84.177,427.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 32R-300,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,1,0,0,VMC,CRUISE,NO,1
48.469,-122.42,30.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,P210N,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,LANDING,NO,3
61.843,-151.11,68.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
30.397,-84.351,16.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,SMITH,AEROSTAR 600A,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,TAKEOFF,NO,3
42.862,-78.717,202.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
46.374,-117.015,436.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,STINSON,108,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
37.817,-121.456,1.6,NON-FATAL,SUBSTANTIAL,AIRPLANE,SCHWEIZER AIRCRAFT CORP,G 164B,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
47.268,-122.578,89.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,A185,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
34.189,-102.236,1113.1,NON-FATAL,DESTROYED,AIRPLANE,AIR TRACTOR INC,AT 502B,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,1,0,0,VMC,MANEUVERING,NO,1
41.239,-76.931,156.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,AVIAT AIRCRAFT INC,A1,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
39.691,-83.992,282.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,GREAT LAKES,2T 1A 2,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
36.662,-121.614,22,NON-FATAL,SUBSTANTIAL,AIRPLANE,AERONCA,7DC,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
33.052,-112.171,381.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,AMERICAN AVIATION,AA 1A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,2,0,0,VMC,APPROACH,NO,2
35.074,-77.042,4.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,120,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
40.762,-119.212,1190.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,CHAMPION,7GC,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
37.516,-122.254,1.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR22T,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,TAKEOFF,NO,2
26.56,-97.439,3,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 32RT-300T,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,LANDING,NO,3
35.923,-75.696,3.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,BEECH,A24,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,1,1,0,VMC,TAKEOFF,NO,2
45.11,-95.129,340,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150J,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,1,1,VMC,TAKEOFF,NO,2
40.331,-74.345,22.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
41.454,-80.693,335.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,DIAMOND AIRCRAFT IND INC,DA 40,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,1,0,1,VMC,APPROACH,NO,2
61.64,-161.446,15.3,FATAL,DESTROYED,AIRPLANE,CESSNA,210,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,1,0,0,0,VMC,CRUISE,NO,1
47.329,-122.227,17.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172RG,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
32.461,-85.68,78.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR22T,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,TAKEOFF,NO,3
45.218,-93.434,253.8,FATAL,DESTROYED,AIRPLANE,CESSNA,172M,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,VMC,MANEUVERING,NO,2
33.308,-111.656,415.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,DIAMOND AIRCRAFT IND INC,DA 40,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
34.019,-85.146,291.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,DEHAVILLAND,DHC 1,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
32.337,-106.916,1350,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182H,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,2,0,0,0,VMC,MANEUVERING,NO,2
32.96,-115.367,-17.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,AIR TRACTOR INC,AT 402B,1,TURBO PROP,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,LANDING,NO,1
30.389,-88.753,6.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,FLEETWOOD JACK,TEAM AIRBIKE,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,APPROACH,NO,1
34.761,-106.745,1475.1,FATAL,SUBSTANTIAL,AIRPLANE,GLOBE,GC 1A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,1,0,0,0,VMC,TAKEOFF,NO,1
41.132,-81.762,359.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,1,VMC,LANDING,NO,1
44.252,-90.851,254,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
34.212,-99.289,381.8,FATAL,DESTROYED,AIRPLANE,AERO VODOCHODY,L39C,1,TURBO FAN,PART 91: GENERAL AVIATION,PERSONAL,1,0,0,0,VMC,MANEUVERING,NO,1
32.142,-111.174,731.6,NON-FATAL,MINOR,AIRPLANE,PIPER,PA 28-180,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,VMC,APPROACH,NO,3
58.83,-159.532,0,NON-FATAL,SUBSTANTIAL,AIRPLANE,MAULE,M 7,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
37.588,-76.474,13.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M20,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,1,VMC,TAKEOFF,NO,3
38.92,-78.263,205.2,FATAL,DESTROYED,AIRPLANE,PIPER,PA 25-235,1,RECIPROCATING,PART 91: GENERAL AVIATION,GLIDER TOW,1,0,0,0,VMC,TAKEOFF,NO,1
42.665,-83.423,296.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,T210,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,IMC,APPROACH,NO,1
40.89,-77.602,379,NON-FATAL,SUBSTANTIAL,AIRPLANE,ERCOUPE,415,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
32.582,-100.502,673.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,BELLANCA,17-30A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,DESCENT,NO,2
41.772,-88.476,210.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 34-220T,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,IMC,TAKEOFF,NO,2
45.428,-122.942,45.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 24-250,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,2,0,0,VMC,LANDING,NO,2
34.214,-119.084,23.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,ULTRALIGHT AMERICA,SPITFIRE II,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,GO-AROUND,NO,1
33.496,-79.957,7.6,FATAL,DESTROYED,AIRPLANE,CESSNA,401,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,VMC,MANEUVERING,NO,2
46.567,-120.536,321.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J3C,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,TAKEOFF,NO,2
36.679,-76.033,4.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,FREEMAN HERITAGE COLLECTION,SE5A,1,RECIPROCATING,PART 91: GENERAL AVIATION,AIR RACE/SHOW,0,0,1,0,VMC,TAKEOFF,NO,1
18.457,-66.098,3,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,1,1,0,0,VMC,APPROACH,NO,2
42.254,-122.266,1714.3,FATAL,DESTROYED,AIRPLANE,CIRRUS DESIGN CORP,SR22,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,IMC,CRUISE,NO,2
41.168,-71.585,21.6,NON-FATAL,DESTROYED,AIRPLANE,PIPER,PA32R,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,LANDING,NO,2
37.363,-121.929,13.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,414,2,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
33.45,-93.996,103.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,SILVAIRE,8,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
48.471,-122.422,35,NON-FATAL,SUBSTANTIAL,AIRPLANE,BOEING,PT 13,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
33.457,-80.863,52,NON-FATAL,DESTROYED,AIRPLANE,PIPER,PA 22,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
34.897,-86.557,241,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,162,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,APPROACH,NO,2
29,-81,8.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,WACO,UPF 7,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,0,VMC,MANEUVERING,NO,1
38.185,-95.484,327.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 25-235,1,RECIPROCATING,PART 137: AGRICULTURAL,AERIAL APPLICATION,0,0,0,1,VMC,MANEUVERING,NO,1
48.311,-114.256,904.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,CUB CRAFTERS INC,CC19-180,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
33.312,-86.926,212.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,AMERICAN LEGEND AIRCRAFT CO,AL18,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,2,VMC,LANDING,NO,2
42.799,-77.842,169.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,J5A,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,STANDING,NO,2
32.571,-116.964,152.4,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,3,IMC,APPROACH,NO,3
40.165,-84.308,300.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182M,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,APPROACH,NO,1
34.259,-118.413,300.2,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA-24-260,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
62.07,-160.564,29.3,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA18,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
25.475,-76.684,4.2,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,UNK,CRUISE,NO,2
33.99,-83.677,275,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,152,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
61.177,-151.153,47.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 18,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
32.41,-97.387,251.3,FATAL,DESTROYED,AIRPLANE,ERIS E. ERVIN,QUICKSILVER,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,1,0,0,0,VMC,TAKEOFF,NO,1
33.454,-92.758,41,FATAL,DESTROYED,AIRPLANE,BEECH,C35,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,VMC,TAKEOFF,NO,2
27.977,-82.759,21.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 28R-201,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,2,VMC,LANDING,NO,3
42.537,-99.959,786.7,FATAL,DESTROYED,AIRPLANE,MITSUBISHI,MU 2B-40,2,TURBO PROP,PART 91: GENERAL AVIATION,PERSONAL,1,0,0,0,IMC,TAKEOFF,NO,1
48.065,-96.257,336.5,FATAL,DESTROYED,AIRPLANE,CESSNA,TR182,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,3,0,0,0,IMC,TAKEOFF,NO,3
34.174,-118.293,172.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,MOONEY,M20E,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,2,0,VMC,DESCENT,NO,2
34.884,-112.156,1301.6,FATAL,DESTROYED,AIRPLANE,CESSNA,172L,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,2,0,0,0,VMC,MANEUVERING,NO,2
33.97,-117.62,191.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,1,RECIPROCATING,PART 91: GENERAL AVIATION,INSTRUCTIONAL,0,0,0,3,VMC,APPROACH,NO,3
41.372,-73.482,137.7,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
35.146,-106.801,1774.5,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,180,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,TAKEOFF,NO,2
38.512,-121.493,6.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,210,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,2,VMC,LANDING,NO,2
35.704,-79.504,181.8,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,TAKEOFF,NO,1
37.042,-113.508,876.9,NON-FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,T210,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,0,1,VMC,LANDING,NO,1
31.52,-83.8,100.7,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150G,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,1,0,0,0,VMC,TAKEOFF,NO,1
43.733,-81.7,224.9,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,150J,1,RECIPROCATING,"NON-U.S., NON-COMMERCIAL",PERSONAL,2,0,0,0,VMC,APPROACH,NO,2
32.822,-116.97,116.1,NON-FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA 28-161,1,RECIPROCATING,PART 91: GENERAL AVIATION,PERSONAL,0,0,1,1,VMC,APPROACH,NO,2
